ID                         STATUS       ASSIGNEE                                        TITLE
gpk-y2qr                   open         —                                               Review the diff and run verification
gpk-y2tw                   open         —                                               Codex review for merge-queue: PR #163
gpk-y5d1                   open         —                                               Step spec for Finalize the work item
gpk-y7dg                   open         —                                               Clean up the worktree
gpk-y7f6                   open         —                                               Step spec for Run preflight checks on the base branch
gpk-y9v7                   open         —                                               Step spec for Review the diff and run verification
gpk-ymxo                   open         —                                               Run preflight checks on the base branch
gpk-ymxx                   open         —                                               Implement the requested change
gpk-yoet                   open         —                                               Run preflight checks on the base branch
gpk-yq22                   open         —                                               Rollup(gascity-packs): slack-full token-leak cluster re-scoped — ready branches were based on stale fork main; rebases dispatched; merged #89 still leaks on transport path — informational
gpk-z16u                   open         —                                               Step spec for Run preflight checks on the base branch
gpk-z7mw                   open         —                                               Implement the requested change
gpk-z9c7                   open         —                                               Step spec for Run preflight checks on the base branch
gpk-za4o                   open         —                                               Step spec for Set up a worktree and branch
gpk-zcxi                   open         —                                               Step spec for Load context and inspect the assignment
gpk-zi84                   open         —                                               Worktree body scope
gpk-znrk                   open         —                                               pr-start + gascity-ship: reconcile into contributing lifecycle + root-cause their context bloat (cross-rig, Stephanie ask)
gpk-zppu                   open         —                                               Clean up the worktree
gpk-zpwg                   open         —                                               mol-scoped-work
gpk-zt99                   open         —                                               Step spec for Load context and inspect the assignment
gpk-zw4b                   open         —                                               Step spec for Implement the requested change
live_docs-9qy              open         —                                               Rollup(oversight-rig): rig clean — Phase 3 children all closed, epic still open
live_docs-9yz              open         —                                               Rollup(oversight-rig): rig clean — no blocked work, no inbox, baseline holds
live_docs-m7v              open         —                                               Tribal Phase 3: remaining milestones
live_docs-mrg              open         —                                               evergreen [adapter, EXTERNAL]: sourcegraph branch sj/egds-livedocs
live_docs-ukt              open         —                                               Rollup(oversight-rig): rig quiet — two open epics, neither dispatchable
mcp-ax-3ep                 open         —                                               Rollup(mcp-ax): ph3.14 trace --record live recording dispatched and closed pass
mcp-ax-ph3                 open         —                                               MCP tool agentic experience evaluation: build evaluation harness, add scoring dimensions, create test suites for common MCP patterns
mcp-ax-vt5                 open         —                                               Rollup(mcp-ax): ph3 build epic functionally complete — rig idle, no ready work
mem-0kbe                   open         —                                               Rollup(mem): trace-anchored base-seeding lever (mem-58io) validated NULL — yield 0; N=8 anchor is replay-drift + oracle test-insensitivity, not base-absence
mem-0q8f                   open         —                                               Rollup(mem): third focus-review finalize-gap wedge (mem-x5d3) retired — work landed, scaffolding force-closed
mem-0r7l                   open         —                                               Verified memory writes: replay the original failure, assert the write fixes it
mem-0rrf                   open         mayor                                           path-a REAL-DISPATCH run: warm-vs-cold >=10/arm in the live gc dispatch path (fork-launch #3760 installed)
mem-0rrf.10                open         —                                               Orphaned provenance_events audit query + GC command (deliberate no-FK)
mem-0rrf.11                open         —                                               Distiller error-windowing / multi-lesson chunking beyond MAX_PROMPT_ERRORS
mem-0rrf.12                open         —                                               Enforce build-stage ordering (repo resolved before commit-outcome linkage)
mem-0rrf.13                open         —                                               Surface link_tier population-rate in coverage report + mem coverage
mem-0rrf.14                open         —                                               FTS truncation adaptive re-query / token-widening on fts_truncated
mem-0rrf.16                open         —                                               session-fanout <-> retrieval exclusion-closure integration test
mem-0rrf.17                open         —                                               Polyglot error-extractor collision matrix test (cross-tool attribution)
mem-0rrf.18                open         —                                               Add swiftc/xcodebuild diagnostic extractor + runner recognition
mem-0rrf.19                open         —                                               CLI error-path lifecycle test (runCli -> errorEnvelope -> exit, --json vs plain)
mem-0rrf.20                open         —                                               Provenance git rev-list timeout + slow-checkout observability
mem-0rrf.21                open         —                                               Recorded-base loader schema-version compatibility (degrade audibly, not silent)
mem-0rrf.22                open         —                                               Standardize store-not-found behavior across read/write/build boundaries
mem-0rrf.23                open         —                                               parseStored corruption fail-loud tests across reader/memory-events/provenance
mem-0rrf.4                 open         —                                               Add link_tier filter to reader RecordFilter + retrieval eligible-population
mem-0rrf.5                 open         —                                               Make within-rig file:line signatures repo-relative (recurrence.ts normalizePath)
mem-0rrf.6                 open         —                                               End-to-end ingest->store->query->retrieve pipeline integration test
mem-0rrf.7                 open         —                                               Add javac/kotlinc native compiler error extractor + runner recognition
mem-0rrf.9                 open         —                                               Enforce CLI exit-code contract across error paths + cover with tests
mem-0ut                    open         mem-worker-gc-410363                            Mayor brain-selection A/B: warm-forked vs cold polecat dispatch
mem-1cca                   open         —                                               Rollup(mem): bxhh.3 substrate (AC#1/#2) landed; paid smoke greenlit + with mayor — healthy, no page
mem-1m0s                   open         —                                               Report memory cost delta per arm; gate memory activation on context overflow
mem-2hm                    open         —                                               extract shared claude-headless + telemetry package for tom-swe/brains/mem
mem-3aat                   open         —                                               Rollup(mem): mem-6bsd.1 rebuild-persistence fix closed (verified commit) — link_tier T1 stack now fully branch-ready; judge-isolation capacity block re-flagged
mem-3gun                   open         —                                               Rollup(mem): variance-pilot clean re-run closed branch-ready — diff_sim the sole low-noise channel, judge dead at feasible N; reconcile batched behind judge-isolation
mem-4omu                   open         —                                               Rollup(mem): freeze/priority ask resolved — freeze lifted, ladder + warm-vs-cold parallel as separate experiment sets; origin wave landed
mem-5dks                   open         —                                               Rollup(mem): recall-ladder harness pilot closed — 4-rung wiring smoke-validated, HALTED before the full grid as scoped
mem-5snk                   open         —                                               Rollup(mem): new-arm research spike dispatched (mem-4esz, '10,994 Notes' wiki memory); path-a execution priority pushed to mayor
mem-5zb7                   open         —                                               Rollup(mem): judge-contamination resolved — grid-ce numbers NOT materially contaminated; isolation merged local main; residual callsites dispatched (mem-hv9l)
mem-7drb                   open         —                                               Rollup(mem): dispatch error corrected — 2 reserved path-a arm beads leaked to generic pool, now blocked (all 19 held); one candidate worktree has pre-existing work, flagged to mayor
mem-8uvr                   open         —                                               Rollup(mem): '10,994 Notes' new-arm spike done (mem-4esz @ec19fce) — it's a filesystem-arm variant; framing fork (A vs B) parked until build decision
mem-8uy0                   open         —                                               Rollup(mem): Phase-1 ingest-provenance hardening landed — outcome-linkage coverage up; rig idle-by-design on Phase-2 gates
mem-9glg                   open         —                                               Rollup(mem): ours-arm trigger validity fork (mem-tnyo) resolved by Stephanie + implemented branch-ready; dist-gated e2e health fix also branch-ready; merges held for the running pilot
mem-a0cf                   open         —                                               Rollup(mem): judge-isolation capacity block root-caused — needs a real headless OAuth token, now a Stephanie credential-provisioning call via mayor's ledger
mem-a9db                   open         —                                               Rollup(mem): judge-contamination resolved — Stephanie ruled isolate+re-score; layer-B dispatched (mem-9ld4); variance pilot done, judge-channel SD superseded pending clean re-run
mem-ajj                    open         —                                               Benchmark-standards capture: white-box multi-type harness + procedural/skill-reuse standard + forgetting/obsolescence suite + synthetic-realism metric (design)
mem-apg                    open         —                                               P-spec3-exec: mem benchmark headline build (ABLATION-first, D17) — grid execution + scoring over the held-out set
mem-apg.5                  open         sjarmak                                         mem-apg/B0: outcome-ingest wiring — BLOCKED (corpus lacks PR/repo/commit linkage; data gap, not wiring; D17)
mem-bhpy                   open         —                                               Rollup(mem): Stephanie resolved 2 flow-gating calls — confound→trusted-channel, standing autonomy granted
mem-bmu6                   open         —                                               Rollup(mem): variance pilot mid-flight; mem-mmuu calibration-honesty repair dispatched; aiewf trio held for the package answer
mem-bxhh                   open         —                                               EPIC: Real multi-agent fail-to-pass corpus → eval anchor + synthetic calibration
mem-bze1                   open         —                                               Rollup(mem): build_curve hardening (mem-rvu6) closed pass + merged local main — do8r.2 curve arc fully done; wedged convoy retired
mem-c4z6                   open         —                                               Rollup(mem): calibration-honesty repair branch-ready — synthetic anchor claim now honest (32-task leak-checked anchor; shape_id scoped to blueprint track)
mem-cvn3                   open         —                                               mol-focus-review dispatch needs an idempotency guard + per-target worktree pin (root cause of ltte.5 triple-dispatch)
mem-dauj                   open         —                                               Rollup(mem): path-a headline run re-BLOCKED on mayor-owned force-fresh dispatch build — corrects prior 'fully runnable' framing
mem-db87                   open         —                                               Rollup(mem): DEEP_AUDIT 2026-06-30 APPROVE — 2 hygiene findings held for A/B contamination; mem-owned distillation is the route around the path-a block
mem-ds1z                   open         —                                               Rollup(mem): two DEEP_AUDIT hygiene/hardening fixes verified + merged to local main (mem-rhlv, mem-z9g6)
mem-dsx0                   open         —                                               Rollup(mem): path-a dispatch hold CLEARED — reconcile + live bridge landed, headline run handed to mayor
mem-e71                    open         —                                               Memory supersession ripple: dependency-aware invalidation across the interconnected memory web (staleness/interference design capture)
mem-emxu                   open         —                                               Rollup(mem): reserved C4 candidate (mem-0rrf.8) fully closed/committed — same already-flagged leak, no new decision; C8 (mem-0rrf.9) stalled clean
mem-eupa                   open         —                                               Rollup(mem): capability-route fork resolved — Stephanie chose prioritize path-a unblock (mayor-owned); distillation route-around shelved
mem-f2vi                   open         —                                               Native-memory injection fix + consumption gate — validate (Layer 2), then merge + re-run mem-lvp.24
mem-fb2f                   open         —                                               mol-focus-review
mem-ff64                   open         —                                               Rollup(mem): DEEP_AUDIT 2026-07-02 — code APPROVE; stall idle-by-design; new A/B-safe path-a power profiler dispatched (mem-ax3e)
mem-ffy3                   open         —                                               Rollup(mem): DEEP_AUDIT 2026-06-29 — smartest addition (trace-anchored replay base) + clean hygiene (1 HIGH) filed and slung
mem-fkop                   open         —                                               Rollup(mem): path-a headline still idle on mayor-owned force-fresh build — Tier-1 stall follow-up sent, A/B uncontaminated
mem-l9u7                   open         —                                               Rollup(mem): 24h stall diagnosed + broken — mem-owned trace-anchored validation (mem-tf4n) dispatched, rig no longer idle; audit clean (2 HIGH, same root cause, held)
mem-ltte                   open         —                                               [epic] Memory-trigger pair dataset: mine positive/contrastive 'retrieval helpful-vs-not' pairs from probe-gate deltas (leak-safe)
mem-lvp                    open         —                                               Spec Phases 3-4 — competitive memory_systems + privacy/interruption metrics + synthetic generator (downstream of skeleton)
mem-lvp.24                 open         —                                               §4.4 real outcome-lift over executable rigs (b) — none/ours/builtin on admitted-bundle/bxhh-ftp, qwen2.5:14b judge + tool-output capture, results held
mem-lvp.26                 open         —                                               §4.4 outcome-lift RUN substrate — bxhh-ftp 3-arm runner (pass-variance corpus) OR re-run grid with ours-coverage; VALIDITY-WALL GATED
mem-lvp.27                 open         mem-worker-gc-390877                            §4.4 outcome-lift over the SYNTHETIC generator (large-N none/ours/builtin, pass-rate + action-impact, qwen judge, results held)
mem-lvp.31                 open         —                                               Pointwise relevance judge: (query_text, candidate_text) -> relevant? over the ComparativeJudge seam (binary+graded-capable)
mem-lvp.35                 open         —                                               GATED live ours-vs-mem0 + pooled-judge run: substrate provisioning + execution (results held)
mem-lx5k                   open         —                                               Rollup(mem): path-a arm set MATERIALIZED + runnable — 21 beads live (11 warm/10 cold), confound-clean, handed to mayor
mem-mnk5                   open         —                                               Rollup(mem): recall-ladder retry PASSED (on local main, not pushed); CSB directive beads were silently unclaimed — unstuck, both P1s now in progress
mem-n30z                   open         —                                               Rollup(mem): three orphaned convoys retired — reserved path-a re-leak hazard closed; dispatcher finalize gap mailed to mayor
mem-nkvx                   open         —                                               Rollup(mem): wedged mem-hv9l convoy retired — new wedge variant (worker death + session-affinity pin); decontamination arc itself healthy
mem-nnna                   open         —                                               Rollup(mem): recall-ladder ADR branch-ready — 7-lock package delivered to Stephanie; variance pilot (kill-shot probe B) dispatched
mem-ons4                   open         —                                               Rollup(mem): pjh8.1 synthetic outcome-lift HELD — saturates ours-vs-builtin; (a)-pivot in mayor ledger
mem-oofi                   open         —                                               Rollup(mem): link_tier T1 wiring closed branch-ready — real coverage gain, not yet merged; rebuild-persistence gap found + routed
mem-os1d                   open         —                                               Rollup(mem): judge-isolation Part 1 branch-ready, Parts 2&3 hit a capacity wall — mailed mayor; pool-saturation nudge applied
mem-ovi                    open         —                                               Synthetic-data realism metric: quantify how realistic synthetic eval data is vs real traces (design)
mem-pu2s                   open         —                                               Outcome-weighted retrieval: rerank by similarity x learned utility score
mem-s0qf                   open         —                                               Finalize: commit, close bead, drain
mem-sxe                    open         —                                               EPIC: agentic memory benchmarked on Gas City orchestration traces
mem-sxx4                   open         —                                               Rollup(mem): wedged mol-focus-review convoy (mem-s5qy) retired — finalize-gap zombie scaffolding closed
mem-t7ng                   open         —                                               Rollup(mem): DEEP_AUDIT 2026-07-03 — code APPROVE (0 crit); 24h stall structural/idle-by-design; power-gate smartest add
mem-ux2                    open         —                                               White-box multi-type harness: episodic+semantic+procedural together, stage-attributed diagnostics, fixed answering model, CIs (design)
mem-vuv8                   open         —                                               Rollup(mem): power profiler (mem-ax3e) landed + closed pass — predicts neutral-ceiling risk pre-run; rig idle-by-design
mem-wanz                   open         —                                               EPIC: TASK→AGENT→OUTCOME linkage dataset — tiered provenance graph (PROV-O), sound-tier-only headline
mem-whi                    open         —                                               Memory-efficacy audit: built-in Claude/Codex memory helpful-vs-detriment on city traces (baseline-to-beat)
mem-wn7c                   open         —                                               Rollup(mem): Option-A ask resolved — Stephanie ruled (b) HOLD + CSB validity-discipline directive; 3 beads filed (gate, substrate search, port map)
mem-xctg                   open         —                                               Rollup(mem): path-a provider fork resolved — mem-pl chose default-home (skip rebuild); mayor executing dispatch leg
mem-xuog                   open         —                                               Rollup(mem): judge-hijack vector closed in code project-wide (mem-hv9l landed @450db4d); pre-isolation artifact re-score dispatched under standing ISOLATE+RE-SCORE policy
migration_evals-8nk        open         —                                               Rollup(migration-evals): vestigial per-trial contamination fields — pick cleanup (split itself is honest)
migration_evals-lco        open         —                                               tier1-3-report: publish first end-to-end tier-1 markdown report on real agent output
migration_evals-pdx        open         —                                               Contamination split: date-less/single-bucket repos get synthetic 0.0 / double-counted scores
migration_evals-vj9        open         —                                               epic: integrate the eval framework with a real agent-driven changeset pipeline
migration_evals-vj9.2      open         Stephanie Jarmak                                tier0-2: run mine_gold_anchor.py over historical changesets, publish first survival number
migration_evals-vj9.7      open         migration-evals-worker-gc-65548                 tier2-2: contribute eval node to the agent pipeline workflow
migration_evals-wgi        open         —                                               Rollup(migration-evals): parked for dispatch — 4 beads gated to 2026-07-01; calibration+gold-anchor work shipped direct-to-main 06-09
scix_experiments-09c       open         —                                               Rollup(scix-experiments): V12 provenance viz shipped — entity trust story on one page; xz4.4 PRD dispatched
scix_experiments-0erk      open         —                                               Rollup(scix-experiments): dispatch HOLD lifted (worktree isolation live) — capability restored but queue still RAM/operator/merge-gated, 0 ready+routable
scix_experiments-0k03      open         —                                               Rollup(scix-experiments): idle pool re-seeded — o9ib dense-lane canary harness dispatched
scix_experiments-0ku7      open         —                                               Retrieval loop upgrades: query framing, round cap, tool split, retraction-needle eval
scix_experiments-0sgx      open         —                                               viz: rebuild Sankey with paper-level cross-community migrations
scix_experiments-1d4       open         —                                               Rollup(scix-experiments): routine tick — dispatched h7i/dbl.10/qfx9 to scix-worker; live decisions remain parked in lcy/2lyn/2og2
scix_experiments-1p4       open         —                                               Rollup(scix-experiments): dense-lane DiskANN rebuild authorized — optimal (city-paused) params, lexical-only window closing
scix_experiments-1uox      open         —                                               [follow-up] Insert-time denylist + backfill DELETE for noisy NER mentions
scix_experiments-1xjv      open         —                                               IRT audit of the NL-search gold set
scix_experiments-1z6s      open         —                                               G3 latency-variance pass: always_ram pin for Qdrant dense lane in a dedicated RAM window (o9ib follow-up)
scix_experiments-27sd      open         —                                               Rollup(scix-experiments): two escalations in flight (2og2 + 2lyn); project-lead endorses 2lyn substance, flags worker-filed-escalate governance pattern
scix_experiments-2bm       open         —                                               30-row ordinal spot-check on abstract-only calibration draft
scix_experiments-2xi8      open         sjarmak                                         [dec-3jq][operator] Full Qdrant filter-field payload backfill (32.4M) — scix-batch ONLY
scix_experiments-3hkm      open         —                                               Rollup(scix-experiments): routine tick — w4mw publish hold is the only live decision, pool active mid-publish
scix_experiments-52hj      open         —                                               [dec-3jq] Execute nnim Qdrant payload backfill: pilot 100k -> full 32.4M (OPERATOR-ONLY)
scix_experiments-543       open         —                                               Rollup(scix-experiments): Lafia heuristics top out at ~60-80% precision — honest negative result; GLiNER-confirmation experiment dispatched (dbl.20); mig-068 gap now gates the whole informal-mention lane
scix_experiments-5cle      open         —                                               Finalize workflow
scix_experiments-5cyl      open         —                                               NL-search finetune eval gate: held-out transfer only + strict data API
scix_experiments-5jo0      open         —                                               Rollup(scix-experiments): disk emergency resolved — paper_embeddings dropped (240G free), Qdrant sole dense copy, punch list in motion
scix_experiments-5oc3      open         —                                               [storage] Review unused index idx_entities_canonical_trgm (1841 MB, idx_scan=0)
scix_experiments-5ojt      open         —                                               Rollup(scix-experiments): Qdrant dense lane LIVE — canary G1 parity delta +0.0000 vs HNSW, flip on in prod MCP configs
scix_experiments-61j9      open         —                                               c63d pilot: confirm scroll-bound throughput for payload re-ingest (--limit 100000)
scix_experiments-6681      open         —                                               Rollup(scix-experiments): routine tick — stale PG-HOLD gate corrected across P2 backlog; rig still on one host-RAM gate
scix_experiments-6ajy      open         —                                               [audit][P1][smartest-addition] claim_blame real-corpus accuracy gold set (claim-provenance benchmark)
scix_experiments-6ef       open         —                                               Rollup(scix-experiments): tick — 4 ready P3 beads dispatched (23w live); rig still gated on 3 open escalations; gc-sling formula-bug worked around
scix_experiments-6hr7      open         —                                               [citation_contexts] Cron-driven shard backfill execution (continuation of 79n in cron form)
scix_experiments-6n0k      open         —                                               Rollup(scix-experiments): dec-3jq approved — Qdrant becomes authoritative dense lane; cutover chain sequenced, 1.39TB PG relief path set
scix_experiments-6tt       open         —                                               Rollup(scix-experiments): rig consolidated to one disk-gated holding pattern — dense-lane + ingest both blocked behind lcy; pool idle is a deliberate safety hold
scix_experiments-6x1c      open         —                                               Rollup(scix-experiments): operator flagged stale rerank-eval claim in external copy — in-repo accuracy sweep dispatched, live-site fix awaiting pointer
scix_experiments-7ysy      open         —                                               Investigate moving scix postgres (1.2T) to NAS + MCP->CLI access path; report options (read-only)
scix_experiments-86f       open         —                                               Rollup(scix-experiments): Lafia chain code-complete, precision verdict bead filed; pool re-seeded with dbl.23 + chg
scix_experiments-8bdw      open         —                                               Amend ADR-008: add is_oa as 8th indexed payload field (OA filtering) + implement
scix_experiments-8jt       open         sjarmak                                         Leiden community coverage sparse on recent arXiv CS papers
scix_experiments-8r3       open         —                                               Operator: full Leiden re-run on 299M-edge citation graph
scix_experiments-93jl      open         —                                               Rollup(scix-experiments): shadow-state P3 saga resolved — umtt+9egm committed on branch & closed, sling-trackers cleaned up
scix_experiments-9jqa      open         —                                               Option A: citation_edges.ref_position backfill from NAS raw archive
scix_experiments-9qs       open         —                                               Rollup(scix-experiments): pool cleared h7i/dbl.10/qfx9 same-day — UMBRELA judge now parses biomedical output, discipline facet live; dispatched xz4.4 + dbl.18
scix_experiments-a6jz      open         —                                               input convoy for scix_experiments-o9ib
scix_experiments-al3       open         —                                               Rollup(scix-experiments): pool re-seeded — dbl.21 span-boundary fix dispatched and claimed; Lafia precision line is the only lane moving while disk gate holds
scix_experiments-aq2y      open         —                                               Rollup(scix-experiments): dense-lane RAM window now mayor-owned, parked for tonight's lull
scix_experiments-b69a      open         —                                               input convoy for scix_experiments-xoas.1
scix_experiments-bl57      open         —                                               input convoy for scix_experiments-qajc
scix_experiments-blme      open         —                                               Rollup(scix-experiments): routine tick — dense-lane gate unchanged (RAM wall holds), gated beads quiescent, no cycle burn
scix_experiments-c5p4      open         —                                               Rollup(scix-experiments): dense-lane block resolved — pin/quiesce retired, RAM-relief investigation + c63d pilot dispatched
scix_experiments-c5xm      open         —                                               Rollup(scix-experiments): routine tick — dense paper number banked (dfba live escalate); pool idle on operator-gated G3/nnim; jl4b deferrable post-db6ac01
scix_experiments-cixl      open         —                                               Rollup(scix-experiments): qajc dispatched on operator clear — ADR-014 full-corpus BM25 A/B is the gate to unified Qdrant hybrid
scix_experiments-cl9u      open         —                                               input convoy for scix_experiments-o9ib
scix_experiments-dayq      open         —                                               Rollup(scix-experiments): prod disk emergency resolved — Stephanie freed ~70GB durably, read-only risk lifted; Qdrant-NAS migration demoted to backlog
scix_experiments-dbl       open         —                                               [epic] Cross-discipline expansion: make SciX work beyond astrophysics across the full 32M corpus
scix_experiments-dbl.11    open         —                                               [optional] Per-discipline INDUS-embedding alignment (Words-as-Bridges) for cross-domain analog queries
scix_experiments-dbl.16    open         —                                               Ingest PDS Atlas + IAU minor-body designations as datasets/targets
scix_experiments-dbl.17    open         —                                               Ingest Materials Project + NOMAD entities for cond-mat papers
scix_experiments-dbl.18    open         —                                               Add Lafia-style informal-reference detector for software/dataset mentions
scix_experiments-dbl.19.1  open         —                                               Re-run bio.tools cohort linkage against bodies (dbl.19 step 4)
scix_experiments-dqfe      open         —                                               Spike: 3-4 bit quantized retrieval embeddings (extends ADR-016 storage line)
scix_experiments-e8uo      open         —                                               Rollup(scix-experiments): scix-worker pool wedged — 4 routed beads unclaimed, mayor engaged; dispatches held
scix_experiments-f0r7      open         —                                               Rollup(scix-experiments): routine tick — idle pool re-seeded (w1dt + q9k5); 7ede held for tree-on-main; 5wqx still the live ask
scix_experiments-ffux      open         sjarmak                                         [scixmuse] Migration scoping — duplicate the full scix-mcp stack onto scixmuse (remote physical machine)
scix_experiments-fmso      open         —                                               mol-focus-review
scix_experiments-fn4y      open         —                                               Rollup(scix-experiments): mayor mail handled — nnim double-dispatch resolved, full-backfill scix-batch mandate pinned to 2xi8
scix_experiments-fq3p      open         —                                               [research] ParadeDB pg_search or materialized BM25 ranks for lexical lane (long-term)
scix_experiments-fv5k      open         —                                               mol-focus-review
scix_experiments-hn48      open         —                                               Rollup(scix-experiments): 6w7/2og2/2lyn resolved — GLiNER hi-prec point ships, recall levers funded, lexical findings scoped to rebuild window
scix_experiments-i3ua      open         —                                               Rollup(scix-experiments): routine tick — rig idle, all ready work operator-gated on RAM window
scix_experiments-ioc8      open         —                                               Hygiene: CHANGELOG catch-up + purge stale April logs from repo root
scix_experiments-ip0a      open         scix-worker-gc-340898                           [mcp-security] rate-limit bucket shared across all tokens — won't scale if multi-user tokens added (Cloudflare Access JWT path)
scix_experiments-k345a     open         —                                               mol-focus-review
scix_experiments-ka3b      open         —                                               Rollup(scix-experiments): routine tick — both live beads (o9ib canary, 7ede pilot) held on one ~25GB RAM wall; escalation 0hsb current, no dup
scix_experiments-kd9w      open         —                                               Rollup(scix-experiments): Lafia entity writes now resolver-routed; 12rp halfvec DDL reconciliation dispatched ahead of dense-lane rebuild
scix_experiments-ku4r      open         —                                               Branch-fate triage: shadow production state from unmerged migration branches
scix_experiments-lkhe      open         —                                               Rollup(scix-experiments): routine tick — dense lane banked, forward work parked on mayor-owned RAM window
scix_experiments-lmlx      open         —                                               input convoy for scix_experiments-7ysy
scix_experiments-ly24      open         —                                               input convoy for scix_experiments-q9k5
scix_experiments-myef      open         —                                               Rollup(scix-experiments): tick — idle pool re-seeded with xz4.6/xz4.7 entity-edge populators; critical path operator-gated, nothing new to escalate
scix_experiments-n366      open         —                                               input convoy for scix_experiments-w1dt
scix_experiments-nln0      open         —                                               Read assignment, implement, and close
scix_experiments-nmdu      open         —                                               input convoy for scix_experiments-q9k5
scix_experiments-o9ib      open         —                                               Canary harness: 50q eval + freshness + latency-variance gates for Qdrant dense lane
scix_experiments-od5p      open         —                                               Tree-wide black reformat to clear ~233 E501 + formatting debt
scix_experiments-oxm8      open         —                                               XSS: escape corpus-sourced strings at Astro set:html JSON.stringify sinks (website)
scix_experiments-pkcd      open         —                                               Qdrant GPU HNSW builds produce disconnected nodes (5090/Vulkan, 1.18.2) — use CPU builds; pilot numbers for migration PRD
scix_experiments-pqej      open         —                                               input convoy for scix_experiments-w1dt
scix_experiments-puln      open         —                                               Storage reclamation 2026-05-04: post-Tier-1 follow-ups
scix_experiments-puln.10   open         —                                               [storage] Review unused index idx_concepts_alt_labels (119 MB, idx_scan=0)
scix_experiments-puln.12   open         —                                               [storage] Review + execute ADR-010 sections_tsv expression-index migration (~214 GB)
scix_experiments-puln.13   open         sjarmak                                         [storage] Review + execute ADR-011 drop papers.raw column
scix_experiments-puln.14   open         —                                               [bm25-architecture] Bound ts_rank cost on broad section BM25 queries (ADR-010 prerequisite)
scix_experiments-puln.3    open         —                                               [storage] Review unused index idx_concepts_external_uri (466 MB, idx_scan=0)
scix_experiments-puln.8    open         —                                               [storage] Review unused index ix_papers_alternate_bibcode_gin (247 MB, idx_scan=0)
scix_experiments-q3e9      open         —                                               Rollup(scix-experiments): 0sgx Sankey query hard-blocked after 2 OOM incidents — retry path closed; pool claiming again, 12rp in work
scix_experiments-qajc      open         —                                               ADR-014 Phase 2: full-corpus BM25 eval build + confound-clean A/B
scix_experiments-qjm9      open         —                                               Rollup(scix-experiments): routine tick — idle pool re-seeded with hu37/0sgx/3eaq; q9k5+od5p held
scix_experiments-qlvv      open         —                                               Validate pgvectorscale parallel DiskANN build (shared_preload_libraries activation) in pgvs pilot
scix_experiments-qyd2      open         —                                               input convoy for scix_experiments-xoas.2
scix_experiments-rnn       open         —                                               Rollup(scix-experiments): Lafia chain verdict — 88.9% precision operating point exists; dbl.22 learned-model fallback + V12 viz dispatched
scix_experiments-rpjj      open         —                                               Section-BM25 lane: cut over from GIN to RUM index for ts_rank_cd p95 fix
scix_experiments-rylk      open         —                                               input convoy for scix_experiments-q9k5
scix_experiments-s7cy      open         —                                               Daily dense-ingest broken: embed.py/outbox still target dropped paper_embeddings (new papers absent from Qdrant lane)
scix_experiments-tk7p      open         —                                               Rollup(scix-experiments): routine tick — rig idle, all forward work gated on operator RAM window; 6ajy is the one un-gated paper lever (audit-surfaced)
scix_experiments-u9r4      open         —                                               [citation_contexts] BICEP2 spot-check verification (gate c re-filed from 79n)
scix_experiments-uq84      open         —                                               input convoy for scix_experiments-q9k5
scix_experiments-w1dt      open         —                                               Section-encoder decision pilot: INDUS-768 vs local 1024d on methods-section retrieval (GPU)
scix_experiments-w3ee      open         —                                               mol-focus-review
scix_experiments-woib      open         —                                               Time-partitioned cold-text tier on NAS (ADR-016)
scix_experiments-woib.4    open         —                                               Phase 4: annual seal job + DS read-through LRU cache + monitoring + tests
scix_experiments-wqr       open         sjarmak                                         PRD Build 5: External-source hybrid ingestion pipeline
scix_experiments-x5mt      open         —                                               input convoy for scix_experiments-ioc8
scix_experiments-xmtf      open         —                                               mol-do-work
scix_experiments-xoas      open         —                                               epic: SciX coverage + knowledge-graph viz layer (V8-V12)
scix_experiments-xoas.1    open         —                                               viz: V8 Entity Coverage Dashboard — corpus/entity-graph coverage on one screen
scix_experiments-xoas.2    open         —                                               viz: V9 Citation Intent Breakdown — citation-intent label distribution on one screen
scix_experiments-xz4       open         —                                               Entity enrichment: scale metadata linkage across 32M-paper corpus
scix_experiments-xz4.1.15  open         scix-worker-3-gc-65774                          Parallel Validation Track 1: D2 scientist interviews
scix_experiments-y836      open         —                                               Rollup(scix-experiments): routine tick — rig converged on ONE gate (host RAM window); 3 decisions pending, pool correctly idle
scix_experiments-yj7j      open         —                                               Signal completion
scix_experiments-ymnv      open         —                                               Rollup(scix-experiments): disk back at 99% — 1.2T scix PG is the whale; mayor running read-only NAS-options investigation (7ysy)
scix_experiments-zee       open         —                                               [scope] Qdrant migration TE3-large lane suspended; re-evaluate when local 1024d model lands
scix_experiments-zqaj      open         —                                               Rollup(scix-experiments): routine tick — dense lane banked, G3/c63d converged on operator RAM window (uy40 HOLD), 6ajy filed for ADASS claim-provenance
scix_experiments-zsbd      open         —                                               Run section_pipeline encode + unhide section_retrieval + eval (rbxg follow-up)
scix_experiments-zt71      open         —                                               [follow-up] Discipline-routed NER: BioBERT for q-bio, MatSciBERT for cond-mat, fine-tuned INDUS for SMD
